restaurant,dinesafe_infraction,ward,median_ward_income
682 Warden Avenue Community Kitchen,S - Significant,20,79000
682 Warden Avenue Community Kitchen,S - Significant,20,79000
682 Warden Avenue Community Kitchen,NA,20,79000
68°C STONE & GRILL,M - Minor,10,89000
68°C STONE & GRILL,M - Minor,10,89000
6IX DONUTZ,NA,7,73000
6IX DONUTZ,S - Significant,7,73000
6IX DONUTZ,M - Minor,7,73000
6IX DONUTZ,M - Minor,7,73000
6IX DONUTZ,NA,7,73000
6IX DONUTZ,M - Minor,7,73000
6IX PIZZA INC,M - Minor,19,89000
6IX PIZZA INC,M - Minor,19,89000
6IX PIZZAS,M - Minor,10,89000
6IX PIZZAS,M - Minor,10,89000
6IX PIZZAS,M - Minor,10,89000
6IX PIZZAS,S - Significant,10,89000
6IX PIZZAS,S - Significant,10,89000
6IX PIZZAS,S - Significant,10,89000
6IX PIZZAS,M - Minor,10,89000
6IX PIZZAS,M - Minor,10,89000
6IX PIZZAS,S - Significant,10,89000
6IX PIZZAS,M - Minor,10,89000
6IX PIZZAS,S - Significant,10,89000
6IX PIZZAS,S - Significant,10,89000
6IX PIZZAS,M - Minor,10,89000
6IX PIZZAS,M - Minor,10,89000
6IX PIZZAS,M - Minor,10,89000
6IX WINGS,NA,22,77000
6IXSIDE BURGER,S - Significant,20,79000
6IXSIDE BURGER,M - Minor,20,79000
6IXSIDE BURGER,S - Significant,20,79000
6IXSIDE BURGER,M - Minor,20,79000
6IXSIDE BURGER,S - Significant,20,79000
6IXSIDE BURGER,M - Minor,20,79000
6ixTriangles,M - Minor,10,89000
6ixTriangles,M - Minor,10,89000
6ixTriangles,S - Significant,10,89000
6ixTriangles,NA,10,89000
6ixTriangles,C - Crucial,10,89000
6ixTriangles,S - Significant,10,89000
6ixTriangles,M - Minor,10,89000
6ixTriangles,NA,10,89000
7 DAY CONVENIENCE,NA,20,79000
7 DAY CONVENIENCE,NA,7,73000
7 DAYS CONVENIENCE,M - Minor,11,84000
7 NUMBERS,NA,14,93000
7 NUMBERS,M - Minor,14,93000
7 NUMBERS,M - Minor,14,93000
7 NUMBERS,NA,14,93000
7 NUMBERS EGLINTON,S - Significant,15,102000
7 NUMBERS EGLINTON,NA,15,102000
7 WEST CAFE,NA,13,65000
7 WEST CAFE,S - Significant,13,65000
7 WEST CAFE,M - Minor,13,65000
7 WEST CAFE,M - Minor,13,65000
7 WEST CAFE,S - Significant,13,65000
7 WEST CAFE,NA,13,65000
7-ELEVEN,S - Significant,4,85000
7-ELEVEN,M - Minor,4,85000
7-ELEVEN,M - Minor,4,85000
7-ELEVEN,NA,4,85000
7-ELEVEN,M - Minor,10,89000
7-ELEVEN,S - Significant,10,89000
7-ELEVEN,M - Minor,10,89000
7-ELEVEN,S - Significant,10,89000
7-ELEVEN,NA,10,89000
7-ELEVEN,NA,10,89000
7-ELEVEN,NA,4,85000
7-ELEVEN,NA,4,85000
7-ELEVEN,NA,4,85000
7-ELEVEN,M - Minor,5,72000
7-ELEVEN,M - Minor,5,72000
7-ELEVEN,NA,5,72000
7-ELEVEN,NA,5,72000
7-ELEVEN,NA,3,90000
7-ELEVEN,NA,3,90000
7-ELEVEN,M - Minor,3,90000
7-ELEVEN,NA,3,90000
7-ELEVEN,NA,8,97000
7-ELEVEN,NA,8,97000
7-ELEVEN,NA,8,97000
7-ELEVEN,NA,8,97000
7-ELEVEN,M - Minor,11,84000
7-ELEVEN,M - Minor,11,84000
7-ELEVEN,M - Minor,11,84000
7-ELEVEN,NA,11,84000
7-ELEVEN,M - Minor,10,89000
7-ELEVEN,M - Minor,10,89000
7-ELEVEN,NA,10,89000
7-ELEVEN,NA,12,86000
7-ELEVEN,M - Minor,12,86000
7-ELEVEN,M - Minor,12,86000
7-ELEVEN,NA,12,86000
7-ELEVEN,NA,10,89000
7-ELEVEN,M - Minor,10,89000
7-ELEVEN,NA,10,89000
7-ELEVEN,NA,10,89000
7-ELEVEN,NA,3,90000
7-ELEVEN,NA,3,90000
7-ELEVEN,NA,3,90000
7-ELEVEN,NA,3,90000
7-ELEVEN,NA,3,90000
7-ELEVEN,NA,3,90000
7-ELEVEN,NA,9,85000
7-ELEVEN,NA,9,85000
7-ELEVEN,NA,9,85000
7-ELEVEN,NA,7,73000
7-ELEVEN,NA,7,73000
7-ELEVEN,M - Minor,7,73000
7-ELEVEN,M - Minor,11,84000
7-ELEVEN,NA,11,84000
7-ELEVEN,NA,11,84000
7-ELEVEN,NA,13,65000
7-ELEVEN,M - Minor,13,65000
7-ELEVEN,S - Significant,13,65000
7-ELEVEN,NA,13,65000
7-ELEVEN,M - Minor,13,65000
7-ELEVEN,NA,13,65000
7-ELEVEN,S - Significant,13,65000
7-ELEVEN,M - Minor,13,65000
7-ELEVEN,NA,13,65000
7-Eleven,NA,9,85000
7-Eleven,NA,9,85000
7-Eleven,NA,9,85000
700 CAFE,NA,10,89000
700 CAFE,NA,10,89000
700 CAFE,S - Significant,10,89000
700 CAFE,S - Significant,10,89000
77 FOOD MARKET,NA,9,85000
777 VARIETY,M - Minor,8,97000
777 VARIETY,M - Minor,8,97000
777 VARIETY,M - Minor,8,97000
777 VARIETY,M - Minor,8,97000
777 VARIETY,M - Minor,8,97000
8 MILE PIZZA,NA,13,65000
8 MILE PIZZA,NA,13,65000
8 Noodles/Eight Noodles,NA,22,77000
8 Noodles/Eight Noodles,NA,22,77000
8 Noodles/Eight Noodles,M - Minor,22,77000
8090 KARAOKE,S - Significant,11,84000
8090 KARAOKE,M - Minor,11,84000
8090 KARAOKE,M - Minor,11,84000
8090 KARAOKE,S - Significant,11,84000
8090 KARAOKE,M - Minor,11,84000
84 NASSAU ST,NA,11,84000
84 NASSAU ST,NA,11,84000
84 NASSAU ST,NA,11,84000
850 DEGREES,NA,3,90000
850 DEGREES,NA,3,90000
850 DEGREES,NA,3,90000
876 JAMROCK RESTAURANT,M - Minor,1,81000
876 JAMROCK RESTAURANT,M - Minor,1,81000
876 JAMROCK RESTAURANT,M - Minor,1,81000
876 JAMROCK RESTAURANT,M - Minor,1,81000
876 JAMROCK RESTAURANT,S - Significant,1,81000
876 JAMROCK RESTAURANT,S - Significant,1,81000
876 JAMROCK RESTAURANT,NA,1,81000
9 STAR FOODS,NA,1,81000
9 STAR FOODS,NA,1,81000
9 STAR FOODS,NA,1,81000
90 MORNELLE COURT FOOD PANTRY,S - Significant,24,78000
90 MORNELLE COURT FOOD PANTRY,S - Significant,24,78000
90 MORNELLE COURT FOOD PANTRY,M - Minor,24,78000
90 MORNELLE COURT FOOD PANTRY,M - Minor,24,78000
90 MORNELLE COURT FOOD PANTRY,NA,24,78000
915 DUPONT CAFE,NA,9,85000
915 DUPONT CAFE,NA,9,85000
99 BOTTLES,NA,19,89000
99 MYTHIC TASTE - NORTH YORK,S - Significant,18,81000
99 MYTHIC TASTE - NORTH YORK,M - Minor,18,81000
99 MYTHIC TASTE - NORTH YORK,M - Minor,18,81000
99 SUSHI,S - Significant,12,86000
99 SUSHI,M - Minor,12,86000
99 SUSHI,M - Minor,12,86000
99 SUSHI,M - Minor,12,86000
99 SUSHI,NA,12,86000
99 SUSHI,S - Significant,12,86000
99 SUSHI,M - Minor,12,86000
99 SUSHI,C - Crucial,12,86000
99 SUSHI,M - Minor,12,86000
99 SUSHI,C - Crucial,12,86000
99 SUSHI,NA,12,86000
99 SUSHI,S - Significant,12,86000
99 SUSHI,S - Significant,12,86000
99 SUSHI,S - Significant,12,86000
99 SUSHI,NA,12,86000
A & A CHILD CARE CENTRE,NA,22,77000
A & A CHILD CARE CENTRE,NA,22,77000
A & A CHILD CARE CENTRE,NA,22,77000
A & A CHILD CARE CENTRE,NA,22,77000
A & C HOT PEPPER TAKE-OUT RESTAURANT,NA,9,85000
A & C HOT PEPPER TAKE-OUT RESTAURANT,NA,9,85000
A & C HOT PEPPER TAKE-OUT RESTAURANT,M - Minor,9,85000
A & D WEST INDIAN GROCERY STORE,M - Minor,1,81000
A & D WEST INDIAN GROCERY STORE,NA,1,81000
A & D WEST INDIAN GROCERY STORE,NA,1,81000
A & H CONVENIENCE,NA,7,73000
A & L MINI MART,NA,11,84000
A & N TAKE-OUT,S - Significant,4,85000
A & N TAKE-OUT,M - Minor,4,85000
A & N TAKE-OUT,M - Minor,4,85000
A & N TAKE-OUT,S - Significant,4,85000
A & N TAKE-OUT,NA,4,85000
A & N TAKE-OUT,NA,4,85000
A & N TAKE-OUT,M - Minor,4,85000
A & N TAKE-OUT,M - Minor,4,85000
A & O International,NA,1,81000
A & T FRUIT MARKET,M - Minor,8,97000
A & T FRUIT MARKET,NA,8,97000
A & T FRUIT MARKET,M - Minor,8,97000
A & T FRUIT MARKET,M - Minor,8,97000
A & W,NA,3,90000
A & W,NA,3,90000
A & W,NA,3,90000
A & W,NA,3,90000
A & W,NA,3,90000
A & W,NA,8,97000
A & W,M - Minor,8,97000
A & W,M - Minor,8,97000
A & W,M - Minor,8,97000
A & W,M - Minor,8,97000
A & W,NA,8,97000
A & W,M - Minor,8,97000
A & W,M - Minor,8,97000
A & W,M - Minor,21,78000
A & W,S - Significant,21,78000
A & W,M - Minor,21,78000
A & W,M - Minor,21,78000
A & W,NA,21,78000
A & W,NA,21,78000
A & W,M - Minor,21,78000
A & W,S - Significant,21,78000
A & W,M - Minor,21,78000
A & W,NA,21,78000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,12,86000
A & W,NA,12,86000
A & W,M - Minor,12,86000
A & W,M - Minor,12,86000
A & W,NA,14,93000
A & W,NA,14,93000
A & W,NA,14,93000
A & W,S - Significant,14,93000
A & W,S - Significant,14,93000
A & W,M - Minor,14,93000
A & W,M - Minor,14,93000
A & W,S - Significant,14,93000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,13,65000
A & W,M - Minor,13,65000
A & W,NA,13,65000
A & W,M - Minor,13,65000
A & W,NA,13,65000
A & W,NA,13,65000
A & W,NA,13,65000
A & W,NA,11,84000
A & W,NA,11,84000
A & W,NA,11,84000
A & W,NA,11,84000
A & W,M - Minor,8,97000
A & W,S - Significant,8,97000
A & W,M - Minor,8,97000
A & W,M - Minor,8,97000
A & W,M - Minor,8,97000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,3,90000
A & W,NA,3,90000
A & W,NA,3,90000
A & W,NA,3,90000
A & W,S - Significant,10,89000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,10,89000
A & W,NA,4,85000
A & W,NA,4,85000
A & W,NA,4,85000
A & W,M - Minor,4,85000
A & W,NA,4,85000
A & W,M - Minor,4,85000
A & W,NA,4,85000
A & W,NA,4,85000
A & W,NA,18,81000
A & W,M - Minor,18,81000
A & W,NA,18,81000
A & W,NA,18,81000
A & W,NA,18,81000
A & W,NA,6,82000
A & W,M - Minor,6,82000
A & W,NA,6,82000
A & W,NA,15,102000
A & W,NA,15,102000
A & W,NA,15,102000
A & W,NA,15,102000
A & W,NA,24,78000
A & W,NA,24,78000
A & W,S - Significant,24,78000
A & W,M - Minor,24,78000
A & W,S - Significant,5,72000
A & W,NA,5,72000
A & W,NA,5,72000
A & W,NA,5,72000
A & W,NA,15,102000
A & W,NA,15,102000
A & W,NA,15,102000
A & W,NA,15,102000
A & W,M - Minor,15,102000
A & W,M - Minor,15,102000
A & W,NA,13,65000
A & W,NA,13,65000
A & W,NA,13,65000
A & W,M - Minor,13,65000
A & W,NA,6,82000
A & W,M - Minor,6,82000
A & W,M - Minor,6,82000
A & W,NA,6,82000
A & W,M - Minor,22,77000
A & W,M - Minor,22,77000
A & W,NA,22,77000
A & W,NA,3,90000
A & W,NA,3,90000
A & W,M - Minor,3,90000
A & W,M - Minor,3,90000
A & W,S - Significant,3,90000
A & W,S - Significant,3,90000
A & W,M - Minor,3,90000
A & W,M - Minor,3,90000
A & W,M - Minor,3,90000
A & W,NA,3,90000
A & W,NA,13,65000
A & W,NA,13,65000
A & W,NA,13,65000
A & W,M - Minor,13,65000
A & W,NA,13,65000
A & W,NA,1,81000
A & W,NA,1,81000
A & W,NA,1,81000
A & W,NA,1,81000
A & W,NA,13,65000
A & W,NA,13,65000
A & W,NA,13,65000
A & W,NA,13,65000
A & W,NA,21,78000
A & W,NA,21,78000
A & W,NA,21,78000
A & W,M - Minor,11,84000
A & W,NA,17,84000
A & W,NA,17,84000
A & W 4458,NA,23,87000
A & W 4458,NA,23,87000
A & W 4458,NA,23,87000
A & W EXPRESS/COUNTRY STYLE,NA,11,84000
A & W EXPRESS/COUNTRY STYLE,NA,11,84000
A & W EXPRESS/COUNTRY STYLE,M - Minor,11,84000
A & W RESTAURANT,NA,9,85000
A & W RESTAURANT,NA,9,85000
A & W RESTAURANT,NA,9,85000
A + W,NA,16,78500
A + W,NA,16,78500
A + W,NA,16,78500
A AND D GROCERY INC,NA,4,85000
A BBQ HOUSE,S - Significant,13,65000
A BBQ HOUSE,M - Minor,13,65000
A BBQ HOUSE,S - Significant,13,65000
A BBQ HOUSE,S - Significant,13,65000
A BBQ HOUSE,NA,13,65000
A BETTER WAY RETIREMENT HOME,NA,24,78000
A BETTER WAY RETIREMENT HOME,NA,24,78000
A BETTER WAY RETIREMENT HOME,S - Significant,24,78000
A BETTER WAY RETIREMENT HOME,M - Minor,24,78000
A BETTER WAY RETIREMENT HOME,NA,24,78000
A BETTER WAY RETIREMENT HOME,NA,24,78000
A BETTER WAY RETIREMENT HOME CORP.,M - Minor,25,105000
A BETTER WAY RETIREMENT HOME CORP.,M - Minor,25,105000
A BETTER WAY RETIREMENT HOME CORP.,S - Significant,25,105000
A BETTER WAY RETIREMENT HOME CORP.,S - Significant,25,105000
A BETTER WAY RETIREMENT HOME CORP.,NA,25,105000
A BETTER WAY RETIREMENT HOME CORP.,M - Minor,25,105000
A BETTER WAY RETIREMENT HOME CORP.,M - Minor,25,105000
A BETTER WAY RETIREMENT HOME CORP.,M - Minor,25,105000
A BETTER WAY RETIREMENT HOME CORP.,NA,25,105000
A BING-CHINESE CREPE,NA,13,65000
A BING-CHINESE CREPE,M - Minor,13,65000
A BING-CHINESE CREPE,S - Significant,13,65000
A BING-CHINESE CREPE,M - Minor,13,65000
A BING-CHINESE CREPE,S - Significant,13,65000
A BING-CHINESE CREPE,M - Minor,13,65000
A BING-CHINESE CREPE,NA,13,65000
A BING-CHINESE CREPE,NA,13,65000
A BING-CHINESE CREPE,NA,13,65000
A BING-CHINESE CREPE,NA,13,65000
A BING-CHINESE CREPE,NA,13,65000
A CORNER CAFE AND RESTAURANT,NA,18,81000
A CORNER CAFE AND RESTAURANT,M - Minor,18,81000
A CORNER CAFE AND RESTAURANT,M - Minor,18,81000
A CORNER CAFE AND RESTAURANT,NA,18,81000
A CORNER CAFE AND RESTAURANT,M - Minor,18,81000
A I SUSHI,NA,23,87000
A I SUSHI,M - Minor,23,87000
A INDRA KITCHEN,NA,25,105000
A INDRA KITCHEN,M - Minor,25,105000
A INDRA KITCHEN,M - Minor,25,105000
A PLACE TO PLAY CO-OP NURSERY SCHOOL,NA,4,85000
A PLACE TO PLAY CO-OP NURSERY SCHOOL,NA,4,85000
A PLACE TO PLAY CO-OP NURSERY SCHOOL,NA,4,85000
A RIA RESTAURANT,NA,9,85000
A RIA RESTAURANT,NA,9,85000
A SUNSHINE RESTAURANT,S - Significant,17,84000
A SUNSHINE RESTAURANT,M - Minor,17,84000
A SUNSHINE RESTAURANT,S - Significant,17,84000
A SUNSHINE RESTAURANT,M - Minor,17,84000
A SUNSHINE RESTAURANT,C - Crucial,17,84000
A SUNSHINE RESTAURANT,C - Crucial,17,84000
A SUNSHINE RESTAURANT,S - Significant,17,84000
A SUNSHINE RESTAURANT,NA,17,84000
A SUNSHINE RESTAURANT,M - Minor,17,84000
A SUNSHINE RESTAURANT,M - Minor,17,84000
A SUNSHINE RESTAURANT,M - Minor,17,84000
A SUNSHINE RESTAURANT,NA,17,84000
A SUNSHINE RESTAURANT,NA,17,84000
A SUSHI,M - Minor,18,81000
A SUSHI,NA,18,81000
A SUSHI,NA,18,81000
A SUSHI,NA,18,81000
A SZECHUAN RESTAURANT,S - Significant,11,84000
A SZECHUAN RESTAURANT,S - Significant,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,C - Crucial,11,84000
A SZECHUAN RESTAURANT,S - Significant,11,84000
A SZECHUAN RESTAURANT,S - Significant,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,S - Significant,11,84000
A SZECHUAN RESTAURANT,S - Significant,11,84000
A SZECHUAN RESTAURANT,NA,11,84000
A SZECHUAN RESTAURANT,NA,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,S - Significant,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,NA,11,84000
A SZECHUAN RESTAURANT,S - Significant,11,84000
A SZECHUAN RESTAURANT,S - Significant,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A SZECHUAN RESTAURANT,M - Minor,11,84000
A YAH SO NICE,NA,5,72000
A YAH SO NICE,M - Minor,5,72000
A YAH SO NICE,NA,5,72000
A YAH SO NICE,M - Minor,5,72000
A YAH SO NICE,NA,5,72000
A YAH SO NICE,NA,5,72000
A and W,NA,21,78000
A and W,M - Minor,21,78000
A and W,NA,21,78000
A&E VARIETY STORE,NA,14,93000
A&W,NA,14,93000
A&W,NA,14,93000
A&W,NA,14,93000
A&W,NA,14,93000
A&W,NA,14,93000
A&W,M - Minor,14,93000
A&W,NA,14,93000
A&W,S - Significant,14,93000
A&W,NA,14,93000
A&W,C - Crucial,9,85000
A&W,NA,9,85000
A&W,NA,9,85000
A&W,NA,9,85000
A&W,NA,9,85000
A&W,NA,6,82000
A&W,NA,6,82000
A&W,NA,6,82000
A&W,NA,19,89000
A&W,NA,19,89000
A&W,NA,19,89000
A&W,NA,14,93000
A&W,NA,14,93000
A&W,NA,14,93000
A&W,NA,6,82000
A&W,NA,6,82000
A&W,NA,6,82000
A&W,NA,6,82000
A&W,NA,12,86000
A&W,NA,12,86000
A&W,NA,12,86000
A&W,NA,12,86000
A&W,M - Minor,11,84000
A&W,NA,11,84000
A&W,M - Minor,11,84000
A&W,M - Minor,11,84000
A&W,M - Minor,11,84000
A&W,M - Minor,11,84000
A&W,NA,19,89000
A&W,S - Significant,19,89000
A&W,NA,19,89000
A&W,M - Minor,24,78000
A&W,NA,13,65000
A&W,S - Significant,13,65000
A&W,NA,13,65000
A&W,S - Significant,13,65000
A&W,M - Minor,13,65000
A&W,NA,13,65000
A&W,M - Minor,11,84000
A&W,NA,11,84000
A&W,NA,11,84000
A&W,M - Minor,11,84000
A&W,NA,21,78000
A&W RESTAURANT,NA,5,72000
A&W RESTAURANT,NA,5,72000
A&W RESTAURANT,NA,5,72000
A&W RESTAURANT,NA,5,72000
A-1 DISCOUNT VARIETY,NA,3,90000
A-1 SWEET & RESTAURANT,M - Minor,23,87000
A-1 SWEET & RESTAURANT,M - Minor,23,87000
A-1 SWEET & RESTAURANT,M - Minor,23,87000
A-1 SWEET & RESTAURANT,S - Significant,23,87000
A-1 SWEET & RESTAURANT,M - Minor,23,87000
A-OK CAFE,M - Minor,11,84000
A-OK CAFE,NA,3,90000
A-OK CAFE,NA,3,90000
A-Z AFRICAN AND WEST INDIAN MARKET,NA,1,81000
A-Z AFRICAN AND WEST INDIAN MARKET,NA,1,81000
A-Z AFRICAN AND WEST INDIAN MARKET,M - Minor,1,81000
A-Z AFRICAN AND WEST INDIAN MARKET,M - Minor,1,81000
A-Z AFRICAN AND WEST INDIAN MARKET,M - Minor,1,81000
A. Y. JACKSON H.S. CAFETERIA,NA,17,84000
A. Y. JACKSON H.S. CAFETERIA,NA,17,84000
A.C. RANCH CAFFE,NA,9,85000
A.C. RANCH CAFFE,M - Minor,9,85000
A.C. RANCH CAFFE,S - Significant,9,85000
A.C. RANCH CAFFE,NA,9,85000
A.R.K. MARKET,M - Minor,16,78500
A.R.K. MARKET,S - Significant,16,78500
A.R.K. MARKET,S - Significant,16,78500
A.R.K. MARKET,M - Minor,16,78500
A.R.K. MARKET,NA,16,78500
A.R.K. MARKET,M - Minor,16,78500
A.R.K. MARKET,S - Significant,16,78500
A.R.K. MARKET,S - Significant,16,78500
A.R.K. MARKET,S - Significant,16,78500
A.R.K. MARKET,NA,16,78500
A1 CASH + CARRY,NA,8,97000
A1 CASH + CARRY,NA,8,97000
A1 CASH + CARRY,NA,8,97000
A1 Cash + Carry Express,NA,3,90000
A1 Convenience,M - Minor,25,105000
A1 PETRO BIZ,NA,7,73000
AAA BAR,S - Significant,13,65000
AAA BAR,M - Minor,13,65000
AAA BAR,M - Minor,13,65000
AAAMAZING SALAD,NA,13,65000
AAAMAZING SALAD,NA,13,65000
AAAMAZING SALAD,NA,13,65000
AAAMAZING SALAD,NA,13,65000
AAFRIEN INDIAN RESTAURANT,M - Minor,12,86000
AAFRIEN INDIAN RESTAURANT,S - Significant,12,86000
AAFRIEN INDIAN RESTAURANT,S - Significant,12,86000
AAFRIEN INDIAN RESTAURANT,M - Minor,12,86000
AAFRIEN INDIAN RESTAURANT,NA,12,86000
AAFRIEN INDIAN RESTAURANT,M - Minor,12,86000
AAFRIEN INDIAN RESTAURANT,S - Significant,12,86000
AAFRIEN INDIAN RESTAURANT,NA,12,86000
AAFRIEN INDIAN RESTAURANT,M - Minor,12,86000
AANCH MODERNISTIC INDIAN CUISINE,NA,10,89000
AANCH MODERNISTIC INDIAN CUISINE,M - Minor,10,89000
AANCH MODERNISTIC INDIAN CUISINE,M - Minor,10,89000
AANCH MODERNISTIC INDIAN CUISINE,M - Minor,10,89000
AANCH MODERNISTIC INDIAN CUISINE,S - Significant,10,89000
AANCH MODERNISTIC INDIAN CUISINE,S - Significant,10,89000
AANCH MODERNISTIC INDIAN CUISINE,M - Minor,10,89000
AANCH MODERNISTIC INDIAN CUISINE,M - Minor,10,89000
AANCH MODERNISTIC INDIAN CUISINE,M - Minor,10,89000
AANCH MODERNISTIC INDIAN CUISINE,NA,10,89000
AANCH MODERNISTIC INDIAN CUISINE,S - Significant,10,89000
AANCH MODERNISTIC INDIAN CUISINE,NA,10,89000
AANCH MODERNISTIC INDIAN CUISINE,NA,10,89000
AANGEN - COWAN KITCHEN,NA,4,85000
AANGEN - COWAN KITCHEN,NA,4,85000
AANGEN - COWAN KITCHEN,NA,4,85000
AARSH CONVENIENCE MARKET,NA,2,100000
AARSH CONVENIENCE MARKET,M - Minor,2,100000
AARSH CONVENIENCE MARKET,NA,2,100000
AARUSHA CAKE HOUSE,NA,23,87000
ABA'S BAGEL COMPANY,NA,8,97000
ABA'S BAGEL COMPANY,S - Significant,8,97000
ABA'S BAGEL COMPANY,NA,8,97000
ABA'S BAGEL COMPANY,M - Minor,8,97000
ABBEY MEAT MARKET,NA,7,73000
ABBEY MEAT MARKET,M - Minor,7,73000
ABBEY MEAT MARKET,NA,7,73000
ABBIRAMI CATERING & TAKE-OUT,M - Minor,20,79000
ABBIRAMI CATERING & TAKE-OUT,C - Crucial,20,79000
ABBIRAMI CATERING & TAKE-OUT,S - Significant,20,79000
ABBIRAMI CATERING & TAKE-OUT,C - Crucial,20,79000
ABBIRAMI CATERING & TAKE-OUT,S - Significant,20,79000
ABBIRAMI CATERING & TAKE-OUT,S - Significant,20,79000
ABBIRAMI CATERING & TAKE-OUT,S - Significant,20,79000
ABBIRAMI CATERING & TAKE-OUT,NA,20,79000
ABBIRAMI CATERING & TAKE-OUT,M - Minor,20,79000
ABBIRAMI CATERING & TAKE-OUT,C - Crucial,20,79000
ABBIRAMI CATERING & TAKE-OUT,S - Significant,20,79000
ABBIRAMI CATERING & TAKE-OUT,C - Crucial,20,79000
ABBIRAMI CATERING & TAKE-OUT,S - Significant,20,79000
ABBIRAMI CATERING & TAKE-OUT,S - Significant,20,79000
ABBIRAMI CATERING & TAKE-OUT,S - Significant,20,79000
ABBIRAMI CATERING & TAKE-OUT,S - Significant,20,79000
ABBIRAMI CATERING & TAKE-OUT,NA,20,79000
ABBY'S CONVENIENCE,NA,10,89000
ABBY'S CONVENIENCE,NA,10,89000
ABC CONVENIENT,NA,9,85000
ABC Euro Delicatessen,NA,20,79000
ABC Euro Delicatessen,M - Minor,20,79000
ABC Euro Delicatessen,M - Minor,20,79000
ABERDEEN DELICIOUS,NA,22,77000
ABERDEEN DELICIOUS,NA,22,77000
ABERDEEN DELICIOUS,NA,22,77000
ABERDEEN MARKET,NA,5,72000
ABERDEEN MARKET,NA,5,72000
ABERDEEN MARKET,S - Significant,5,72000
ABEYAN PIZZA AND GRILL,NA,10,89000
ABIONA CENTER HUMEWOOD CAMPUS,NA,12,86000
ABIONA CENTER HUMEWOOD CAMPUS,M - Minor,12,86000
ABIONA CENTER HUMEWOOD CAMPUS,S - Significant,12,86000
ABIONA CENTER HUMEWOOD CAMPUS,S - Significant,12,86000
ABIONA CENTER HUMEWOOD CAMPUS,NA,12,86000
ABIONA CENTER HUMEWOOD CAMPUS,NA,12,86000
ABIZ SHAWARMA,NA,20,79000
ABOGIDA LOUNGE,M - Minor,14,93000
ABOGIDA LOUNGE,M - Minor,14,93000
ABOGIDA LOUNGE,S - Significant,14,93000
ABOGIDA LOUNGE,NA,14,93000
ABRIELLE,NA,10,89000
ABRIELLE,S - Significant,10,89000
ABSINTHE COFFEE HOUSE CAFETERIA - PRIVATE ACCESS,NA,7,73000
ABSOLUT BAR,NA,10,89000
ABSOLUT BAR,NA,10,89000
ABSOLUTE BAKERY,S - Significant,13,65000
ABSOLUTE BAKERY,M - Minor,13,65000
ABSOLUTE BAKERY,M - Minor,13,65000
ABSOLUTE BAKERY,M - Minor,13,65000
ABSOLUTE BAKERY,M - Minor,13,65000
ABSOLUTE BAKERY,M - Minor,13,65000
ABSOLUTE BAKERY,M - Minor,13,65000
ABSOLUTE BAKERY,M - Minor,13,65000
ABSOLUTE BAKERY,M - Minor,13,65000
ABSOLUTE BAKERY,M - Minor,13,65000
ABSOLUTE COMEDY,S - Significant,12,86000
ABSOLUTE COMEDY,M - Minor,12,86000
ABSOLUTE COMEDY,M - Minor,12,86000
ABSOLUTE COMEDY,S - Significant,12,86000
ABSOLUTE COMEDY,C - Crucial,12,86000
ABSOLUTE COMEDY,M - Minor,12,86000
ABSOLUTE COMEDY,S - Significant,12,86000
ABSOLUTE COMEDY,NA,12,86000
ABSOLUTE COMEDY,M - Minor,12,86000
ABSOLUTE DOLLAR,NA,14,93000
ABSORBENT YEARS CHILDCARE,M - Minor,15,102000
ABSORBENT YEARS CHILDCARE,M - Minor,15,102000
ABSORBENT YEARS CHILDCARE,S - Significant,15,102000
ABSORBENT YEARS CHILDCARE,NA,15,102000
ABSORBENT YEARS CHILDCARE CENTRE,NA,17,84000
ABSORBENT YEARS CHILDCARE CENTRE,NA,17,84000
ABSORBENT YEARS CHILDCARE CENTRE,NA,17,84000
ABUBAKR HALAL PIZZA & CHICKEN WINGS,NA,21,78000
ABURI HANA,NA,11,84000
ABURI HANA,NA,11,84000
ABURI HANA,NA,11,84000
ABYSSINA ETHIOPIAN RESTAURANT,NA,14,93000
ABYSSINA ETHIOPIAN RESTAURANT,NA,14,93000
